fid,ID,ICESNAME,SOUTH,WEST,NORTH,EAST,AREA_KM2,OBJECTID,ICESNAME_1,Ecoregion,AREA,PERCENTAGE,OBJECTID_1,ICESNAME_2,Shape_STAr,Shape_STLe,SubDivisio
"5352","7144",88H8,79.5,28,80,29,"1109","7677",88H8,Barents Sea,0.5,100,"0",88H8,0.4999999998,2.9999999994,"2"
"5353","7145",89H8,80,28,80.5,29,"1056","7793",89H8,Barents Sea,0.5,100,"0",89H8,0.4999999998,2.9999999994,"2"
"5354","7146",90H8,80.5,28,81,29,"1002","7909",90H8,Barents Sea,0.5,100,"0",90H8,0.4999999998,2.9999999994,"2"
"5355","7147",91H8,81,28,81.5,29,"949","8034",91H8,Barents Sea,0.5,100,"0",91H8,0.4999999998,2.9999999994,"2"
"5356","7148",92H8,81.5,28,82,29,"895","8160",92H8,Barents Sea,0.5,100,"0",92H8,0.4999999998,2.9999999994,"2"
"5357","7149",93H8,82,28,82.5,29,"841","8278",93H8,Barents Sea,0.5,100,"0",93H8,0.4999999998,2.9999999994,"2"
"5358","7150",94H8,82.5,28,83,29,"787","8408",94H8,Barents Sea,0.45048183,90.09636682,"0",94H8,0.4999999998,2.9999999994,"2"
"5359","7151",95H8,83,28,83.5,29,"733","8557",95H8,Arctic Ocean,0.5,100,"0",95H8,0.4999999998,2.9999999994,"2"
"5360","7152",96H8,83.5,28,84,29,"679","8666",96H8,Arctic Ocean,0.5,100,"0",96H8,0.5000000007,3.0000000012,"2"
"5361","7153",97H8,84,28,84.5,29,"625","8775",97H8,Arctic Ocean,0.5,100,"0",97H8,0.4999999998,2.9999999994,"2"
"5362","7154",98H8,84.5,28,85,29,"571","8884",98H8,Arctic Ocean,0.5,100,"0",98H8,0.4999999998,2.9999999994,"2"
"5363","7155",01H9,36,29,36.5,30,"4987","84",01H9,Aegean-Levantine Sea,0.5,100,"0",01H9,0.50000000025,3.0000000012,
"5364","7156",02H9,36.5,29,37,30,"4955","173",02H9,Aegean-Levantine Sea,0.5,100,"0",02H9,0.50000000025,3.0000000012,
"5365","7163",09H9,40,29,40.5,30,"4724","766",09H9,Black Sea,0.5,100,"0",09H9,0.50000000025,3.0000000012,
"5366","7164",10H9,40.5,29,41,30,"4689","856",10H9,Black Sea,0.5,100,"0",10H9,0.50000000025,3.0000000012,
"5367","7165",11H9,41,29,41.5,30,"4654","946",11H9,Black Sea,0.5,100,"0",11H9,0.50000000025,3.0000000012,
"5368","7166",12H9,41.5,29,42,30,"4619","1030",12H9,Black Sea,0.5,100,"0",12H9,0.50000000025,3.0000000012,
"5369","7167",13H9,42,29,42.5,30,"4583","1118",13H9,Black Sea,0.5,100,"0",13H9,0.50000000025,3.0000000012,
"5370","7168",14H9,42.5,29,43,30,"4547","1205",14H9,Black Sea,0.5,100,"0",14H9,0.50000000025,3.0000000012,
"5371","7169",15H9,43,29,43.5,30,"4511","1286",15H9,Black Sea,0.5,100,"0",15H9,0.50000000115,3.000000003,
"5372","7170",16H9,43.5,29,44,30,"4474","1366",16H9,Black Sea,0.5,100,"0",16H9,0.50000000025,3.0000000012,
"5373","7171",17H9,44,29,44.5,30,"4437","1444",17H9,Black Sea,0.5,100,"0",17H9,0.50000000025,3.0000000012,
"5374","7172",18H9,44.5,29,45,30,"4400","1519",18H9,Black Sea,0.5,100,"0",18H9,0.50000000025,3.0000000012,
"5375","7173",19H9,45,29,45.5,30,"4362","1595",19H9,Black Sea,0.5,100,"0",19H9,0.50000000025,3.0000000012,
"5376","7174",20H9,45.5,29,46,30,"4324","1664",20H9,Black Sea,0.5,100,"0",20H9,0.50000000025,3.0000000012,
"5377","7202",48H9,59.5,29,60,30,"3132","3511",48H9,Baltic Sea,0.5,100,"0",48H9,0.50000000025,3.0000000012,"32"
"5378","7203",49H9,60,29,60.5,30,"3085","3609",49H9,Baltic Sea,0.5,100,"0",49H9,0.50000000025,3.0000000012,"32"
"5379","7222",68H9,69.5,29,70,30,"2156","5495",68H9,Barents Sea,0.5,100,"0",68H9,0.50000000025,3.0000000012,
"5380","7223",69H9,70,29,70.5,30,"2105","5602",69H9,Barents Sea,0.5,100,"0",69H9,0.50000000115,3.000000003,
"5381","7224",70H9,70.5,29,71,30,"2054","5709",70H9,Barents Sea,0.5,100,"0",70H9,0.50000000025,3.0000000012,
"5382","7225",71H9,71,29,71.5,30,"2002","5815",71H9,Barents Sea,0.5,100,"0",71H9,0.50000000025,3.0000000012,
"5383","7226",72H9,71.5,29,72,30,"1951","5919",72H9,Barents Sea,0.5,100,"0",72H9,0.50000000025,3.0000000012,
"5384","7227",73H9,72,29,72.5,30,"1899","6022",73H9,Barents Sea,0.5,100,"0",73H9,0.50000000025,3.0000000012,"2"
"5385","7228",74H9,72.5,29,73,30,"1848","6125",74H9,Barents Sea,0.5,100,"0",74H9,0.50000000025,3.0000000012,"2"
"5386","7229",75H9,73,29,73.5,30,"1796","6228",75H9,Barents Sea,0.5,100,"0",75H9,0.50000000025,3.0000000012,"2"
"5387","7230",76H9,73.5,29,74,30,"1744","6333",76H9,Barents Sea,0.5,100,"0",76H9,0.50000000025,3.0000000012,"2"
"5388","7231",77H9,74,29,74.5,30,"1691","6441",77H9,Barents Sea,0.5,100,"0",77H9,0.50000000025,3.0000000012,"2"
"5389","7232",78H9,74.5,29,75,30,"1639","6546",78H9,Barents Sea,0.5,100,"0",78H9,0.50000000115,3.000000003,"2"
"5390","7233",79H9,75,29,75.5,30,"1587","6652",79H9,Barents Sea,0.5,100,"0",79H9,0.50000000025,3.0000000012,"2"
"5391","7234",80H9,75.5,29,76,30,"1534","6759",80H9,Barents Sea,0.5,100,"0",80H9,0.50000000025,3.0000000012,"2"
"5392","7235",81H9,76,29,76.5,30,"1481","6870",81H9,Barents Sea,0.5,100,"0",81H9,0.50000000025,3.0000000012,"2"
"5393","7236",82H9,76.5,29,77,30,"1429","6983",82H9,Barents Sea,0.5,100,"0",82H9,0.50000000025,3.0000000012,"2"
"5394","7237",83H9,77,29,77.5,30,"1376","7095",83H9,Barents Sea,0.5,100,"0",83H9,0.50000000025,3.0000000012,"2"
"5395","7238",84H9,77.5,29,78,30,"1323","7207",84H9,Barents Sea,0.5,100,"0",84H9,0.50000000025,3.0000000012,"2"
"5396","7239",85H9,78,29,78.5,30,"1270","7318",85H9,Barents Sea,0.5,100,"0",85H9,0.50000000025,3.0000000012,"2"
"5397","7240",86H9,78.5,29,79,30,"1216","7432",86H9,Barents Sea,0.5,100,"0",86H9,0.50000000025,3.0000000012,"2"
"5398","7241",87H9,79,29,79.5,30,"1163","7556",87H9,Barents Sea,0.5,100,"0",87H9,0.50000000115,3.000000003,"2"
"5399","7242",88H9,79.5,29,80,30,"1109","7678",88H9,Barents Sea,0.5,100,"0",88H9,0.50000000025,3.0000000012,"2"
"5400","7243",89H9,80,29,80.5,30,"1056","7794",89H9,Barents Sea,0.5,100,"0",89H9,0.50000000025,3.0000000012,"2"
"5401","7244",90H9,80.5,29,81,30,"1002","7910",90H9,Barents Sea,0.5,100,"0",90H9,0.50000000025,3.0000000012,"2"
"5402","7245",91H9,81,29,81.5,30,"949","8035",91H9,Barents Sea,0.5,100,"0",91H9,0.50000000025,3.0000000012,"2"
"5403","7246",92H9,81.5,29,82,30,"895","8161",92H9,Barents Sea,0.5,100,"0",92H9,0.50000000025,3.0000000012,"2"
"5404","7247",93H9,82,29,82.5,30,"841","8279",93H9,Barents Sea,0.5,100,"0",93H9,0.50000000025,3.0000000012,"2"
"5405","7248",94H9,82.5,29,83,30,"787","8410",94H9,Barents Sea,0.4510337,90.2067408,"0",94H9,0.50000000025,3.0000000012,"2"
"5406","7249",95H9,83,29,83.5,30,"733","8558",95H9,Arctic Ocean,0.5,100,"0",95H9,0.50000000025,3.0000000012,"2"
"5407","7250",96H9,83.5,29,84,30,"679","8667",96H9,Arctic Ocean,0.5,100,"0",96H9,0.50000000115,3.000000003,"2"
"5408","7251",97H9,84,29,84.5,30,"625","8776",97H9,Arctic Ocean,0.5,100,"0",97H9,0.50000000025,3.0000000012,"2"
"5409","7252",98H9,84.5,29,85,30,"571","8885",98H9,Arctic Ocean,0.5,100,"0",98H9,0.50000000025,3.0000000012,"2"
"5410","7253",01J0,36,30,36.5,31,"4987","85",01J0,Aegean-Levantine Sea,0.5,100,"0",01J0,0.4999999998,2.9999999994,
"5411","7254",02J0,36.5,30,37,31,"4955","174",02J0,Aegean-Levantine Sea,0.5,100,"0",02J0,0.4999999998,2.9999999994,
"5412","7263",11J0,41,30,41.5,31,"4654","947",11J0,Black Sea,0.5,100,"0",11J0,0.4999999998,2.9999999994,
"5413","7264",12J0,41.5,30,42,31,"4619","1031",12J0,Black Sea,0.5,100,"0",12J0,0.4999999998,2.9999999994,
"5414","7265",13J0,42,30,42.5,31,"4583","1119",13J0,Black Sea,0.5,100,"0",13J0,0.4999999998,2.9999999994,
"5415","7266",14J0,42.5,30,43,31,"4547","1206",14J0,Black Sea,0.5,100,"0",14J0,0.4999999998,2.9999999994,
"5416","7267",15J0,43,30,43.5,31,"4511","1287",15J0,Black Sea,0.5,100,"0",15J0,0.5000000007,3.0000000012,
"5417","7268",16J0,43.5,30,44,31,"4474","1367",16J0,Black Sea,0.5,100,"0",16J0,0.4999999998,2.9999999994,
"5418","7269",17J0,44,30,44.5,31,"4437","1445",17J0,Black Sea,0.5,100,"0",17J0,0.4999999998,2.9999999994,
"5419","7270",18J0,44.5,30,45,31,"4400","1520",18J0,Black Sea,0.5,100,"0",18J0,0.4999999998,2.9999999994,
"5420","7271",19J0,45,30,45.5,31,"4362","1596",19J0,Black Sea,0.5,100,"0",19J0,0.4999999998,2.9999999994,
"5421","7272",20J0,45.5,30,46,31,"4324","1665",20J0,Black Sea,0.5,100,"0",20J0,0.4999999998,2.9999999994,
"5422","7273",21J0,46,30,46.5,31,"4286","1728",21J0,Black Sea,0.5,100,"0",21J0,0.4999999998,2.9999999994,
"5423","7274",22J0,46.5,30,47,31,"4247","1789",22J0,Black Sea,0.5,100,"0",22J0,0.4999999998,2.9999999994,
"5424","7300",48J0,59.5,30,60,31,"3132","3512",48J0,Baltic Sea,0.5,100,"0",48J0,0.4999999998,2.9999999994,"32"
"5425","7301",49J0,60,30,60.5,31,"3085","3610",49J0,Baltic Sea,0.5,100,"0",49J0,0.4999999998,2.9999999994,"32"
"5426","7320",68J0,69.5,30,70,31,"2156","5496",68J0,Barents Sea,0.5,100,"0",68J0,0.4999999998,2.9999999994,
"5427","7321",69J0,70,30,70.5,31,"2105","5603",69J0,Barents Sea,0.5,100,"0",69J0,0.5000000007,3.0000000012,
"5428","7322",70J0,70.5,30,71,31,"2054","5710",70J0,Barents Sea,0.5,100,"0",70J0,0.4999999998,2.9999999994,
"5429","7323",71J0,71,30,71.5,31,"2002","5816",71J0,Barents Sea,0.5,100,"0",71J0,0.4999999998,2.9999999994,
"5430","7324",72J0,71.5,30,72,31,"1951","5920",72J0,Barents Sea,0.5,100,"0",72J0,0.4999999998,2.9999999994,
"5431","7325",73J0,72,30,72.5,31,"1899","6023",73J0,Barents Sea,0.5,100,"0",73J0,0.4999999998,2.9999999994,
"5432","7326",74J0,72.5,30,73,31,"1848","6126",74J0,Barents Sea,0.5,100,"0",74J0,0.4999999998,2.9999999994,
"5433","7327",75J0,73,30,73.5,31,"1796","6229",75J0,Barents Sea,0.5,100,"0",75J0,0.4999999998,2.9999999994,
"5434","7328",76J0,73.5,30,74,31,"1744","6334",76J0,Barents Sea,0.5,100,"0",76J0,0.4999999998,2.9999999994,
"5435","7329",77J0,74,30,74.5,31,"1691","6442",77J0,Barents Sea,0.5,100,"0",77J0,0.4999999998,2.9999999994,
"5436","7330",78J0,74.5,30,75,31,"1639","6547",78J0,Barents Sea,0.5,100,"0",78J0,0.5000000007,3.0000000012,
"5437","7331",79J0,75,30,75.5,31,"1587","6653",79J0,Barents Sea,0.5,100,"0",79J0,0.4999999998,2.9999999994,
"5438","7332",80J0,75.5,30,76,31,"1534","6760",80J0,Barents Sea,0.5,100,"0",80J0,0.4999999998,2.9999999994,
"5439","7333",81J0,76,30,76.5,31,"1481","6871",81J0,Barents Sea,0.5,100,"0",81J0,0.4999999998,2.9999999994,
"5440","7334",82J0,76.5,30,77,31,"1429","6984",82J0,Barents Sea,0.5,100,"0",82J0,0.4999999998,2.9999999994,
"5441","7335",83J0,77,30,77.5,31,"1376","7096",83J0,Barents Sea,0.5,100,"0",83J0,0.4999999998,2.9999999994,
"5442","7336",84J0,77.5,30,78,31,"1323","7208",84J0,Barents Sea,0.5,100,"0",84J0,0.4999999998,2.9999999994,
"5443","7337",85J0,78,30,78.5,31,"1270","7319",85J0,Barents Sea,0.5,100,"0",85J0,0.4999999998,2.9999999994,
"5444","7338",86J0,78.5,30,79,31,"1216","7433",86J0,Barents Sea,0.5,100,"0",86J0,0.4999999998,2.9999999994,
"5445","7339",87J0,79,30,79.5,31,"1163","7557",87J0,Barents Sea,0.5,100,"0",87J0,0.5000000007,3.0000000012,
"5446","7340",88J0,79.5,30,80,31,"1109","7679",88J0,Barents Sea,0.5,100,"0",88J0,0.4999999998,2.9999999994,
"5447","7341",89J0,80,30,80.5,31,"1056","7795",89J0,Barents Sea,0.5,100,"0",89J0,0.4999999998,2.9999999994,
"5448","7342",90J0,80.5,30,81,31,"1002","7911",90J0,Barents Sea,0.5,100,"0",90J0,0.4999999998,2.9999999994,
"5449","7343",91J0,81,30,81.5,31,"949","8036",91J0,Barents Sea,0.5,100,"0",91J0,0.4999999998,2.9999999994,
"5450","7344",92J0,81.5,30,82,31,"895","8162",92J0,Barents Sea,0.5,100,"0",92J0,0.4999999998,2.9999999994,
"5451","7345",93J0,82,30,82.5,31,"841","8280",93J0,Barents Sea,0.5,100,"0",93J0,0.4999999998,2.9999999994,
"5452","7346",94J0,82.5,30,83,31,"787","8412",94J0,Barents Sea,0.45154005,90.3080102,"0",94J0,0.4999999998,2.9999999994,
"5453","7347",95J0,83,30,83.5,31,"733","8559",95J0,Arctic Ocean,0.5,100,"0",95J0,0.4999999998,2.9999999994,
"5454","7348",96J0,83.5,30,84,31,"679","8668",96J0,Arctic Ocean,0.5,100,"0",96J0,0.5000000007,3.0000000012,
"5455","7349",97J0,84,30,84.5,31,"625","8777",97J0,Arctic Ocean,0.5,100,"0",97J0,0.4999999998,2.9999999994,
"5456","7350",98J0,84.5,30,85,31,"571","8886",98J0,Arctic Ocean,0.5,100,"0",98J0,0.4999999998,2.9999999994,
"5457","7351",01J1,36,31,36.5,32,"4987","86",01J1,Aegean-Levantine Sea,0.5,100,"0",01J1,0.4999999998,2.9999999994,
"5458","7352",02J1,36.5,31,37,32,"4955","175",02J1,Aegean-Levantine Sea,0.5,100,"0",02J1,0.4999999998,2.9999999994,
"5459","7361",11J1,41,31,41.5,32,"4654","948",11J1,Black Sea,0.5,100,"0",11J1,0.4999999998,2.9999999994,
"5460","7362",12J1,41.5,31,42,32,"4619","1032",12J1,Black Sea,0.5,100,"0",12J1,0.4999999998,2.9999999994,
"5461","7363",13J1,42,31,42.5,32,"4583","1120",13J1,Black Sea,0.5,100,"0",13J1,0.4999999998,2.9999999994,
"5462","7364",14J1,42.5,31,43,32,"4547","1207",14J1,Black Sea,0.5,100,"0",14J1,0.4999999998,2.9999999994,
"5463","7365",15J1,43,31,43.5,32,"4511","1288",15J1,Black Sea,0.5,100,"0",15J1,0.5000000007,3.0000000012,
"5464","7366",16J1,43.5,31,44,32,"4474","1368",16J1,Black Sea,0.5,100,"0",16J1,0.4999999998,2.9999999994,
"5465","7367",17J1,44,31,44.5,32,"4437","1446",17J1,Black Sea,0.5,100,"0",17J1,0.4999999998,2.9999999994,
"5466","7368",18J1,44.5,31,45,32,"4400","1521",18J1,Black Sea,0.5,100,"0",18J1,0.4999999998,2.9999999994,
"5467","7369",19J1,45,31,45.5,32,"4362","1597",19J1,Black Sea,0.5,100,"0",19J1,0.4999999998,2.9999999994,
"5468","7370",20J1,45.5,31,46,32,"4324","1666",20J1,Black Sea,0.5,100,"0",20J1,0.4999999998,2.9999999994,
"5469","7371",21J1,46,31,46.5,32,"4286","1729",21J1,Black Sea,0.5,100,"0",21J1,0.4999999998,2.9999999994,
"5470","7372",22J1,46.5,31,47,32,"4247","1790",22J1,Black Sea,0.5,100,"0",22J1,0.4999999998,2.9999999994,
"5471","7413",63J1,67,31,67.5,32,"2407","4936",63J1,Barents Sea,0.478434,95.68679996,"0",63J1,0.4999999998,2.9999999994,
"5472","7418",68J1,69.5,31,70,32,"2156","5497",68J1,Barents Sea,0.5,100,"0",68J1,0.4999999998,2.9999999994,
"5473","7419",69J1,70,31,70.5,32,"2105","5604",69J1,Barents Sea,0.5,100,"0",69J1,0.5000000007,3.0000000012,
"5474","7420",70J1,70.5,31,71,32,"2054","5711",70J1,Barents Sea,0.5,100,"0",70J1,0.4999999998,2.9999999994,
"5475","7421",71J1,71,31,71.5,32,"2002","5817",71J1,Barents Sea,0.5,100,"0",71J1,0.4999999998,2.9999999994,
"5476","7422",72J1,71.5,31,72,32,"1951","5921",72J1,Barents Sea,0.5,100,"0",72J1,0.4999999998,2.9999999994,
"5477","7423",73J1,72,31,72.5,32,"1899","6024",73J1,Barents Sea,0.5,100,"0",73J1,0.4999999998,2.9999999994,
"5478","7424",74J1,72.5,31,73,32,"1848","6127",74J1,Barents Sea,0.5,100,"0",74J1,0.4999999998,2.9999999994,
"5479","7425",75J1,73,31,73.5,32,"1796","6230",75J1,Barents Sea,0.5,100,"0",75J1,0.4999999998,2.9999999994,
"5480","7426",76J1,73.5,31,74,32,"1744","6335",76J1,Barents Sea,0.5,100,"0",76J1,0.4999999998,2.9999999994,
"5481","7427",77J1,74,31,74.5,32,"1691","6443",77J1,Barents Sea,0.5,100,"0",77J1,0.4999999998,2.9999999994,
"5482","7428",78J1,74.5,31,75,32,"1639","6548",78J1,Barents Sea,0.5,100,"0",78J1,0.5000000007,3.0000000012,
"5483","7429",79J1,75,31,75.5,32,"1587","6654",79J1,Barents Sea,0.5,100,"0",79J1,0.4999999998,2.9999999994,
"5484","7430",80J1,75.5,31,76,32,"1534","6761",80J1,Barents Sea,0.5,100,"0",80J1,0.4999999998,2.9999999994,
"5485","7431",81J1,76,31,76.5,32,"1481","6872",81J1,Barents Sea,0.5,100,"0",81J1,0.4999999998,2.9999999994,
"5486","7432",82J1,76.5,31,77,32,"1429","6985",82J1,Barents Sea,0.5,100,"0",82J1,0.4999999998,2.9999999994,
"5487","7433",83J1,77,31,77.5,32,"1376","7097",83J1,Barents Sea,0.5,100,"0",83J1,0.4999999998,2.9999999994,
"5488","7434",84J1,77.5,31,78,32,"1323","7209",84J1,Barents Sea,0.5,100,"0",84J1,0.4999999998,2.9999999994,
"5489","7435",85J1,78,31,78.5,32,"1270","7320",85J1,Barents Sea,0.5,100,"0",85J1,0.4999999998,2.9999999994,
"5490","7436",86J1,78.5,31,79,32,"1216","7434",86J1,Barents Sea,0.5,100,"0",86J1,0.4999999998,2.9999999994,
"5491","7437",87J1,79,31,79.5,32,"1163","7558",87J1,Barents Sea,0.5,100,"0",87J1,0.5000000007,3.0000000012,
"5492","7438",88J1,79.5,31,80,32,"1109","7680",88J1,Barents Sea,0.5,100,"0",88J1,0.4999999998,2.9999999994,
"5493","7439",89J1,80,31,80.5,32,"1056","7796",89J1,Barents Sea,0.5,100,"0",89J1,0.4999999998,2.9999999994,
"5494","7440",90J1,80.5,31,81,32,"1002","7912",90J1,Barents Sea,0.5,100,"0",90J1,0.4999999998,2.9999999994,
"5495","7441",91J1,81,31,81.5,32,"949","8037",91J1,Barents Sea,0.5,100,"0",91J1,0.4999999998,2.9999999994,
"5496","7442",92J1,81.5,31,82,32,"895","8163",92J1,Barents Sea,0.5,100,"0",92J1,0.4999999998,2.9999999994,
"5497","7443",93J1,82,31,82.5,32,"841","8281",93J1,Barents Sea,0.5,100,"0",93J1,0.4999999998,2.9999999994,
"5498","7444",94J1,82.5,31,83,32,"787","8414",94J1,Barents Sea,0.45201041,90.4020814,"0",94J1,0.4999999998,2.9999999994,
"5499","7445",95J1,83,31,83.5,32,"733","8560",95J1,Arctic Ocean,0.5,100,"0",95J1,0.4999999998,2.9999999994,
"5500","7446",96J1,83.5,31,84,32,"679","8669",96J1,Arctic Ocean,0.5,100,"0",96J1,0.5000000007,3.0000000012,
"5501","7447",97J1,84,31,84.5,32,"625","8778",97J1,Arctic Ocean,0.5,100,"0",97J1,0.4999999998,2.9999999994,
"5502","7448",98J1,84.5,31,85,32,"571","8887",98J1,Arctic Ocean,0.5,100,"0",98J1,0.4999999998,2.9999999994,
"5503","7449",01J2,36,32,36.5,33,"4987","87",01J2,Aegean-Levantine Sea,0.5,100,"0",01J2,0.4999999998,2.9999999994,
"5504","7450",02J2,36.5,32,37,33,"4955","176",02J2,Aegean-Levantine Sea,0.5,100,"0",02J2,0.4999999998,2.9999999994,
"5505","7460",12J2,41.5,32,42,33,"4619","1033",12J2,Black Sea,0.5,100,"0",12J2,0.4999999998,2.9999999994,
"5506","7461",13J2,42,32,42.5,33,"4583","1121",13J2,Black Sea,0.5,100,"0",13J2,0.4999999998,2.9999999994,
"5507","7462",14J2,42.5,32,43,33,"4547","1208",14J2,Black Sea,0.5,100,"0",14J2,0.4999999998,2.9999999994,
"5508","7463",15J2,43,32,43.5,33,"4511","1289",15J2,Black Sea,0.5,100,"0",15J2,0.5000000007,3.0000000012,
"5509","7464",16J2,43.5,32,44,33,"4474","1369",16J2,Black Sea,0.5,100,"0",16J2,0.4999999998,2.9999999994,
"5510","7465",17J2,44,32,44.5,33,"4437","1447",17J2,Black Sea,0.5,100,"0",17J2,0.4999999998,2.9999999994,
"5511","7466",18J2,44.5,32,45,33,"4400","1522",18J2,Black Sea,0.5,100,"0",18J2,0.4999999998,2.9999999994,
"5512","7467",19J2,45,32,45.5,33,"4362","1598",19J2,Black Sea,0.5,100,"0",19J2,0.4999999998,2.9999999994,
"5513","7468",20J2,45.5,32,46,33,"4324","1667",20J2,Black Sea,0.5,100,"0",20J2,0.4999999998,2.9999999994,
"5514","7469",21J2,46,32,46.5,33,"4286","1730",21J2,Black Sea,0.5,100,"0",21J2,0.4999999998,2.9999999994,
"5515","7470",22J2,46.5,32,47,33,"4247","1791",22J2,Black Sea,0.5,100,"0",22J2,0.4999999998,2.9999999994,
"5516","7509",61J2,66,32,66.5,33,"2507","4723",61J2,Barents Sea,0.5,100,"0",61J2,0.4999999998,2.9999999994,
"5517","7510",62J2,66.5,32,67,33,"2457","4829",62J2,Barents Sea,0.5,100,"0",62J2,0.4999999998,2.9999999994,
"5518","7511",63J2,67,32,67.5,33,"2407","4937",63J2,Barents Sea,0.5,100,"0",63J2,0.4999999998,2.9999999994,
"5519","7515",67J2,69,32,69.5,33,"2206","5384",67J2,Barents Sea,0.5,100,"0",67J2,0.4999999998,2.9999999994,
"5520","7516",68J2,69.5,32,70,33,"2156","5498",68J2,Barents Sea,0.5,100,"0",68J2,0.4999999998,2.9999999994,
"5521","7517",69J2,70,32,70.5,33,"2105","5605",69J2,Barents Sea,0.5,100,"0",69J2,0.5000000007,3.0000000012,
"5522","7518",70J2,70.5,32,71,33,"2054","5712",70J2,Barents Sea,0.5,100,"0",70J2,0.4999999998,2.9999999994,
"5523","7519",71J2,71,32,71.5,33,"2002","5818",71J2,Barents Sea,0.5,100,"0",71J2,0.4999999998,2.9999999994,
"5524","7520",72J2,71.5,32,72,33,"1951","5922",72J2,Barents Sea,0.5,100,"0",72J2,0.4999999998,2.9999999994,
"5525","7521",73J2,72,32,72.5,33,"1899","6025",73J2,Barents Sea,0.5,100,"0",73J2,0.4999999998,2.9999999994,
"5526","7522",74J2,72.5,32,73,33,"1848","6128",74J2,Barents Sea,0.5,100,"0",74J2,0.4999999998,2.9999999994,
"5527","7523",75J2,73,32,73.5,33,"1796","6231",75J2,Barents Sea,0.5,100,"0",75J2,0.4999999998,2.9999999994,
"5528","7524",76J2,73.5,32,74,33,"1744","6336",76J2,Barents Sea,0.5,100,"0",76J2,0.4999999998,2.9999999994,
"5529","7525",77J2,74,32,74.5,33,"1691","6444",77J2,Barents Sea,0.5,100,"0",77J2,0.4999999998,2.9999999994,
"5530","7526",78J2,74.5,32,75,33,"1639","6549",78J2,Barents Sea,0.5,100,"0",78J2,0.5000000007,3.0000000012,
"5531","7527",79J2,75,32,75.5,33,"1587","6655",79J2,Barents Sea,0.5,100,"0",79J2,0.4999999998,2.9999999994,
"5532","7528",80J2,75.5,32,76,33,"1534","6762",80J2,Barents Sea,0.5,100,"0",80J2,0.4999999998,2.9999999994,
"5533","7529",81J2,76,32,76.5,33,"1481","6873",81J2,Barents Sea,0.5,100,"0",81J2,0.4999999998,2.9999999994,
"5534","7530",82J2,76.5,32,77,33,"1429","6986",82J2,Barents Sea,0.5,100,"0",82J2,0.4999999998,2.9999999994,
"5535","7531",83J2,77,32,77.5,33,"1376","7098",83J2,Barents Sea,0.5,100,"0",83J2,0.4999999998,2.9999999994,
"5536","7532",84J2,77.5,32,78,33,"1323","7210",84J2,Barents Sea,0.5,100,"0",84J2,0.4999999998,2.9999999994,
"5537","7533",85J2,78,32,78.5,33,"1270","7321",85J2,Barents Sea,0.5,100,"0",85J2,0.4999999998,2.9999999994,
"5538","7534",86J2,78.5,32,79,33,"1216","7435",86J2,Barents Sea,0.5,100,"0",86J2,0.4999999998,2.9999999994,
"5539","7535",87J2,79,32,79.5,33,"1163","7559",87J2,Barents Sea,0.5,100,"0",87J2,0.5000000007,3.0000000012,
"5540","7536",88J2,79.5,32,80,33,"1109","7681",88J2,Barents Sea,0.5,100,"0",88J2,0.4999999998,2.9999999994,
"5541","7537",89J2,80,32,80.5,33,"1056","7797",89J2,Barents Sea,0.5,100,"0",89J2,0.4999999998,2.9999999994,
"5542","7538",90J2,80.5,32,81,33,"1002","7913",90J2,Barents Sea,0.5,100,"0",90J2,0.4999999998,2.9999999994,
"5543","7539",91J2,81,32,81.5,33,"949","8038",91J2,Barents Sea,0.5,100,"0",91J2,0.4999999998,2.9999999994,
"5544","7540",92J2,81.5,32,82,33,"895","8164",92J2,Barents Sea,0.5,100,"0",92J2,0.4999999998,2.9999999994,
"5545","7541",93J2,82,32,82.5,33,"841","8282",93J2,Barents Sea,0.5,100,"0",93J2,0.4999999998,2.9999999994,
"5546","7542",94J2,82.5,32,83,33,"787","8416",94J2,Barents Sea,0.4524533,90.4906591,"0",94J2,0.4999999998,2.9999999994,
"5547","7543",95J2,83,32,83.5,33,"733","8561",95J2,Arctic Ocean,0.5,100,"0",95J2,0.4999999998,2.9999999994,
"5548","7544",96J2,83.5,32,84,33,"679","8670",96J2,Arctic Ocean,0.5,100,"0",96J2,0.5000000007,3.0000000012,
"5549","7545",97J2,84,32,84.5,33,"625","8779",97J2,Arctic Ocean,0.5,100,"0",97J2,0.4999999998,2.9999999994,
"5550","7546",98J2,84.5,32,85,33,"571","8888",98J2,Arctic Ocean,0.5,100,"0",98J2,0.4999999998,2.9999999994,
"5551","7547",01J3,36,33,36.5,34,"4987","88",01J3,Aegean-Levantine Sea,0.5,100,"0",01J3,0.4999999998,2.9999999994,
"5552","7558",12J3,41.5,33,42,34,"4619","1034",12J3,Black Sea,0.5,100,"0",12J3,0.4999999998,2.9999999994,
"5553","7559",13J3,42,33,42.5,34,"4583","1122",13J3,Black Sea,0.5,100,"0",13J3,0.4999999998,2.9999999994,
"5554","7560",14J3,42.5,33,43,34,"4547","1209",14J3,Black Sea,0.5,100,"0",14J3,0.4999999998,2.9999999994,
"5555","7561",15J3,43,33,43.5,34,"4511","1290",15J3,Black Sea,0.5,100,"0",15J3,0.5000000007,3.0000000012,
"5556","7562",16J3,43.5,33,44,34,"4474","1370",16J3,Black Sea,0.5,100,"0",16J3,0.4999999998,2.9999999994,
